epoch,train_loss,valid_loss
167,0.5278,0.6566
168,0.5281,0.6539
169,0.5302,0.6538
170,0.5292,0.6539
171,0.5265,0.6561
172,0.5307,0.6531
173,0.5270,0.6525
174,0.5251,0.6540
175,0.5271,0.6555
176,0.5273,0.6557
177,0.5294,0.6530
178,0.5284,0.6564
179,0.5246,0.6544
180,0.5238,0.6530
181,0.5271,0.6561
182,0.5300,0.6589
183,0.5278,0.6566
184,0.5284,0.6544
185,0.5270,0.6565
186,0.5254,0.6547
187,0.5272,0.6567
188,0.5309,0.6573
189,0.5284,0.6555
190,0.5284,0.6557
191,0.5290,0.6539
192,0.5303,0.6539
193,0.5324,0.6548
194,0.5261,0.6563
195,0.5276,0.6551
196,0.5268,0.6542
197,0.5256,0.6529
198,0.5259,0.6554
199,0.5281,0.6575
200,0.5322,0.6557
201,0.5304,0.6577
202,0.5231,0.6546
203,0.5259,0.6557
204,0.5261,0.6535
205,0.5270,0.6551
206,0.5287,0.6560
207,0.5264,0.6546
208,0.5275,0.6544
209,0.5274,0.6583
210,0.5296,0.6545
211,0.5281,0.6554
212,0.5300,0.6560
213,0.5281,0.6557
214,0.5264,0.6549
215,0.5270,0.6583
216,0.5286,0.6584
217,0.5311,0.6578
218,0.5257,0.6558
219,0.5287,0.6564
220,0.5271,0.6558
221,0.5233,0.6558
222,0.5290,0.6555
223,0.5259,0.6575
224,0.5272,0.6568
225,0.5269,0.6563
226,0.5239,0.6550
227,0.5286,0.6580
228,0.5274,0.6608
229,0.5294,0.6571
230,0.5285,0.6565
231,0.5264,0.6564
232,0.5291,0.6567
233,0.5269,0.6559
234,0.5255,0.6580
235,0.5281,0.6582
236,0.5262,0.6579
237,0.5289,0.6577
238,0.5278,0.6570
239,0.5298,0.6561
240,0.5261,0.6558
241,0.5275,0.6540
242,0.5287,0.6534
243,0.5297,0.6557
244,0.5289,0.6560
245,0.5272,0.6593
246,0.5281,0.6550
247,0.5288,0.6583
248,0.5299,0.6596
249,0.5261,0.6549
250,0.5263,0.6551
251,0.5255,0.6557
252,0.5303,0.6557
253,0.5289,0.6549
254,0.5245,0.6567
255,0.5273,0.6558
256,0.5270,0.6570
257,0.5256,0.6581
258,0.5262,0.6559
259,0.5274,0.6573
260,0.5256,0.6564
261,0.5247,0.6534
262,0.5270,0.6537
263,0.5268,0.6544
264,0.5299,0.6536
265,0.5284,0.6551
266,0.5273,0.6544
267,0.5265,0.6527
268,0.5242,0.6546
269,0.5272,0.6580
270,0.5281,0.6554
271,0.5261,0.6546
272,0.5247,0.6540
273,0.5272,0.6554
274,0.5263,0.6555
275,0.5278,0.6542
276,0.5292,0.6562
277,0.5265,0.6597
278,0.5262,0.6562
279,0.5264,0.6554
280,0.5248,0.6556
281,0.5267,0.6554
282,0.5300,0.6548
283,0.5259,0.6538
284,0.5291,0.6531
285,0.5248,0.6567
286,0.5254,0.6555
287,0.5244,0.6555
288,0.5281,0.6574
289,0.5281,0.6581
290,0.5258,0.6552
291,0.5297,0.6545
292,0.5278,0.6552
293,0.5261,0.6552
294,0.5269,0.6542
295,0.5283,0.6576
296,0.5272,0.6566
297,0.5253,0.6537
298,0.5280,0.6540
299,0.5270,0.6610
300,0.5260,0.6564
301,0.5268,0.6564
302,0.5317,0.6571
303,0.5283,0.6617
304,0.5253,0.6540
305,0.5252,0.6558
306,0.5318,0.6558
307,0.5294,0.6598
308,0.5325,0.6619
309,0.5312,0.6619
310,0.5301,0.6554
311,0.5281,0.6595
312,0.5310,0.6631
313,0.5298,0.6582
314,0.5335,0.6547
315,0.5257,0.6547
316,0.5272,0.6609
317,0.5325,0.6571
318,0.5332,0.6558
319,0.5289,0.6572
320,0.5294,0.6605
321,0.5280,0.6581
322,0.5292,0.6596
323,0.5287,0.6562
324,0.5308,0.6560
325,0.5307,0.6556
326,0.5285,0.6577
327,0.5279,0.6612
328,0.5311,0.6571
329,0.5315,0.6554
330,0.5268,0.6632
331,0.5263,0.6547
332,0.5295,0.6548
333,0.5269,0.6643
334,0.5278,0.6625
335,0.5295,0.6548
336,0.5265,0.6619
337,0.5268,0.6602
338,0.5274,0.6566
339,0.5305,0.6597
340,0.5298,0.6573
341,0.5275,0.6586
342,0.5260,0.6593
343,0.5274,0.6557
344,0.5279,0.6603
345,0.5284,0.6633
346,0.5299,0.6574
347,0.5320,0.6574
348,0.5338,0.6559
349,0.5315,0.6605
350,0.5306,0.6576
351,0.5286,0.6569
352,0.5303,0.6589
353,0.5329,0.6560
354,0.5301,0.6578
355,0.5305,0.6559
356,0.5293,0.6542
357,0.5262,0.6589
358,0.5315,0.6604
359,0.5296,0.6575
360,0.5290,0.6584
361,0.5310,0.6574
362,0.5306,0.6567
363,0.5258,0.6566
364,0.5290,0.6559
365,0.5246,0.6563
366,0.5282,0.6567
367,0.5260,0.6576
368,0.5241,0.6593
369,0.5303,0.6569
370,0.5249,0.6594
371,0.5261,0.6587
372,0.5306,0.6602
373,0.5261,0.6560
374,0.5313,0.6574
375,0.5283,0.6557
376,0.5287,0.6572
377,0.5266,0.6611
378,0.5263,0.6561
379,0.5270,0.6591
380,0.5291,0.6571
381,0.5275,0.6606
382,0.5298,0.6569
383,0.5289,0.6564
384,0.5249,0.6559
385,0.5272,0.6553
386,0.5282,0.6545
387,0.5254,0.6563
388,0.5245,0.6553
389,0.5238,0.6548
390,0.5267,0.6540
391,0.5261,0.6547
392,0.5246,0.6548
393,0.5240,0.6555
394,0.5264,0.6559
395,0.5288,0.6552
396,0.5276,0.6534
397,0.5273,0.6545
398,0.5246,0.6538
399,0.5287,0.6557
400,0.5277,0.6542
401,0.5247,0.6541
402,0.5276,0.6527
403,0.5274,0.6542
404,0.5253,0.6528
405,0.5319,0.6552
406,0.5269,0.6544
407,0.5259,0.6554
408,0.5248,0.6539
409,0.5273,0.6549
410,0.5277,0.6552
411,0.5235,0.6561
412,0.5273,0.6550
413,0.5246,0.6544
414,0.5256,0.6552
415,0.5257,0.6532
416,0.5237,0.6556
417,0.5258,0.6585
418,0.5275,0.6564
419,0.5292,0.6554
420,0.5244,0.6567
421,0.5242,0.6545
422,0.5273,0.6553
423,0.5278,0.6554
424,0.5244,0.6543
425,0.5259,0.6559
426,0.5281,0.6544
427,0.5314,0.6534
428,0.5281,0.6555
429,0.5284,0.6551
430,0.5285,0.6547
431,0.5234,0.6551
432,0.5292,0.6556
433,0.5304,0.6549
434,0.5281,0.6562
435,0.5215,0.6548
436,0.5211,0.6557
437,0.5317,0.6571
438,0.5290,0.6537
439,0.5299,0.6559
440,0.5277,0.6552
441,0.5270,0.6530
442,0.5274,0.6542
443,0.5244,0.6562
444,0.5323,0.6590
445,0.5262,0.6553
446,0.5234,0.6552
447,0.5239,0.6551
448,0.5293,0.6564
449,0.5256,0.6544
450,0.5286,0.6554
451,0.5257,0.6552
452,0.5279,0.6563
453,0.5276,0.6562
454,0.5245,0.6559
455,0.5246,0.6552
456,0.5270,0.6561
457,0.5292,0.6536
458,0.5256,0.6539
459,0.5256,0.6538
460,0.5258,0.6557
461,0.5259,0.6565
462,0.5244,0.6558
463,0.5255,0.6563
464,0.5285,0.6569
465,0.5252,0.6557
466,0.5237,0.6573
467,0.5278,0.6551
468,0.5344,0.6548
469,0.5232,0.6542
470,0.5275,0.6543
471,0.5248,0.6536
472,0.5254,0.6529
473,0.5256,0.6552
474,0.5301,0.6546
475,0.5291,0.6550
476,0.5310,0.6536
477,0.5260,0.6548
478,0.5268,0.6549
479,0.5283,0.6552
480,0.5291,0.6563
481,0.5275,0.6552
482,0.5257,0.6560
483,0.5265,0.6566
484,0.5218,0.6546
485,0.5211,0.6550
486,0.5309,0.6563
487,0.5249,0.6575
488,0.5245,0.6546
489,0.5265,0.6541
490,0.5284,0.6548
491,0.5270,0.6547
492,0.5277,0.6574
493,0.5233,0.6561
494,0.5253,0.6574
495,0.5233,0.6559
496,0.5260,0.6574
497,0.5284,0.6555
498,0.5314,0.6561
499,0.5255,0.6575
500,0.5255,0.6558
501,0.5223,0.6545
502,0.5258,0.6562
503,0.5241,0.6550
504,0.5245,0.6550
505,0.5290,0.6583
506,0.5264,0.6561
507,0.5226,0.6585
508,0.5251,0.6575
509,0.5234,0.6571
510,0.5263,0.6552
511,0.5279,0.6552
512,0.5280,0.6553
513,0.5252,0.6553
514,0.5252,0.6546
515,0.5266,0.6559
516,0.5281,0.6555
517,0.5262,0.6550
518,0.5298,0.6555
519,0.5259,0.6572
520,0.5261,0.6556
521,0.5243,0.6550
522,0.5260,0.6551
523,0.5254,0.6552
524,0.5249,0.6569
525,0.5275,0.6539
526,0.5284,0.6549
527,0.5306,0.6542
528,0.5249,0.6548
529,0.5252,0.6562
530,0.5253,0.6559
531,0.5241,0.6551
532,0.5207,0.6546
533,0.5235,0.6559
534,0.5258,0.6570
535,0.5263,0.6566
536,0.5273,0.6574
537,0.5293,0.6563
538,0.5259,0.6545
539,0.5289,0.6568
540,0.5237,0.6567
541,0.5279,0.6573
542,0.5276,0.6552
543,0.5285,0.6553
544,0.5237,0.6559
545,0.5290,0.6552
546,0.5279,0.6566
547,0.5282,0.6560
548,0.5310,0.6551
549,0.5246,0.6553
550,0.5250,0.6541
551,0.5250,0.6536
552,0.5261,0.6540
553,0.5218,0.6563
554,0.5289,0.6545
555,0.5290,0.6583
556,0.5255,0.6554
557,0.5299,0.6562
558,0.5299,0.6562
559,0.5278,0.6544
560,0.5289,0.6556
561,0.5276,0.6576
562,0.5293,0.6552
563,0.5278,0.6564
564,0.5243,0.6556
565,0.5255,0.6548
566,0.5236,0.6551
567,0.5277,0.6530
568,0.5296,0.6547
569,0.5265,0.6541
570,0.5290,0.6550
571,0.5255,0.6550
572,0.5252,0.6549
573,0.5285,0.6557
574,0.5258,0.6538
575,0.5260,0.6572
576,0.5237,0.6558
577,0.5272,0.6540
578,0.5258,0.6533
579,0.5245,0.6562
580,0.5234,0.6540
581,0.5273,0.6533
582,0.5346,0.6541
583,0.5264,0.6562
584,0.5255,0.6533
585,0.5248,0.6567
586,0.5260,0.6557
587,0.5239,0.6559
588,0.5300,0.6549
589,0.5244,0.6561
590,0.5289,0.6555
591,0.5271,0.6570
592,0.5190,0.6542
593,0.5263,0.6553
594,0.5295,0.6534
595,0.5230,0.6535
596,0.5298,0.6549
597,0.5317,0.6558
598,0.5296,0.6552
599,0.5276,0.6555
600,0.5302,0.6548
601,0.5290,0.6532
602,0.5234,0.6552
603,0.5296,0.6536
604,0.5250,0.6543
605,0.5260,0.6543
606,0.5217,0.6536
607,0.5255,0.6536
608,0.5275,0.6548
609,0.5236,0.6557
610,0.5209,0.6546
611,0.5210,0.6574
612,0.5251,0.6542
613,0.5246,0.6555
614,0.5270,0.6556
615,0.5253,0.6552
616,0.5226,0.6558
617,0.5224,0.6565
618,0.5248,0.6561
619,0.5239,0.6554
620,0.5250,0.6542
621,0.5321,0.6553
622,0.5276,0.6542
623,0.5240,0.6542
624,0.5213,0.6530
625,0.5288,0.6539
626,0.5262,0.6554
627,0.5319,0.6554
628,0.5233,0.6551
629,0.5251,0.6541
630,0.5262,0.6543
631,0.5287,0.6547
632,0.5283,0.6547
633,0.5293,0.6567
634,0.5266,0.6555
635,0.5327,0.6532
636,0.5310,0.6543
637,0.5223,0.6556
638,0.5314,0.6556
639,0.5258,0.6538
640,0.5274,0.6527
641,0.5271,0.6527
642,0.5269,0.6544
643,0.5309,0.6535
644,0.5249,0.6557
645,0.5244,0.6552
646,0.5292,0.6536
647,0.5264,0.6559
648,0.5271,0.6557
649,0.5271,0.6566
650,0.5277,0.6566
651,0.5267,0.6536
652,0.5262,0.6545
653,0.5289,0.6541
654,0.5235,0.6553
655,0.5280,0.6557
656,0.5272,0.6543
657,0.5310,0.6536
658,0.5289,0.6550
