epoch,train_loss,valid_loss
181,0.5275,0.6442
182,0.5248,0.6445
183,0.5249,0.6462
184,0.5266,0.6441
185,0.5295,0.6447
186,0.5269,0.6451
187,0.5252,0.6455
188,0.5244,0.6454
189,0.5291,0.6444
190,0.5311,0.6452
191,0.5300,0.6456
192,0.5266,0.6442
193,0.5238,0.6432
194,0.5292,0.6447
195,0.5293,0.6454
196,0.5314,0.6458
197,0.5296,0.6438
198,0.5284,0.6438
199,0.5256,0.6446
200,0.5242,0.6444
201,0.5314,0.6433
202,0.5294,0.6444
203,0.5303,0.6467
204,0.5239,0.6455
205,0.5312,0.6447
206,0.5299,0.6440
207,0.5264,0.6445
208,0.5260,0.6443
209,0.5252,0.6450
210,0.5320,0.6514
211,0.5293,0.6488
212,0.5313,0.6461
213,0.5272,0.6508
214,0.5255,0.6460
215,0.5279,0.6457
216,0.5325,0.6458
217,0.5281,0.6462
218,0.5309,0.6489
219,0.5323,0.6476
220,0.5270,0.6490
221,0.5281,0.6468
222,0.5268,0.6463
223,0.5289,0.6523
224,0.5343,0.6454
225,0.5296,0.6526
226,0.5328,0.6480
227,0.5297,0.6482
228,0.5237,0.6496
229,0.5254,0.6457
230,0.5296,0.6488
231,0.5312,0.6497
232,0.5263,0.6483
233,0.5352,0.6510
234,0.5292,0.6513
235,0.5259,0.6485
236,0.5288,0.6507
237,0.5300,0.6505
238,0.5298,0.6482
239,0.5305,0.6462
240,0.5330,0.6440
241,0.5298,0.6460
242,0.5280,0.6497
243,0.5288,0.6495
244,0.5297,0.6453
245,0.5314,0.6462
246,0.5290,0.6485
247,0.5304,0.6463
248,0.5311,0.6482
249,0.5277,0.6473
250,0.5297,0.6453
251,0.5283,0.6502
252,0.5287,0.6458
253,0.5305,0.6463
254,0.5277,0.6442
255,0.5283,0.6445
256,0.5290,0.6461
257,0.5271,0.6447
258,0.5239,0.6447
259,0.5269,0.6434
260,0.5245,0.6438
261,0.5289,0.6450
262,0.5239,0.6450
263,0.5309,0.6442
264,0.5273,0.6451
265,0.5287,0.6451
266,0.5274,0.6460
267,0.5265,0.6446
268,0.5271,0.6447
269,0.5249,0.6441
270,0.5255,0.6436
271,0.5252,0.6450
272,0.5258,0.6431
273,0.5264,0.6433
274,0.5276,0.6442
275,0.5260,0.6440
276,0.5261,0.6456
277,0.5258,0.6436
278,0.5261,0.6473
279,0.5275,0.6452
280,0.5285,0.6463
281,0.5294,0.6447
282,0.5253,0.6434
283,0.5250,0.6437
284,0.5271,0.6458
285,0.5273,0.6421
286,0.5268,0.6433
287,0.5237,0.6438
288,0.5302,0.6438
289,0.5277,0.6444
290,0.5247,0.6434
291,0.5249,0.6454
292,0.5273,0.6442
293,0.5274,0.6429
294,0.5272,0.6441
295,0.5255,0.6440
296,0.5228,0.6432
297,0.5229,0.6435
298,0.5262,0.6441
299,0.5202,0.6441
300,0.5310,0.6432
301,0.5217,0.6428
302,0.5305,0.6441
303,0.5234,0.6432
304,0.5264,0.6429
305,0.5221,0.6443
306,0.5315,0.6443
307,0.5236,0.6439
308,0.5308,0.6442
309,0.5224,0.6440
310,0.5199,0.6440
311,0.5255,0.6429
312,0.5290,0.6429
313,0.5292,0.6430
314,0.5254,0.6436
315,0.5217,0.6433
316,0.5267,0.6428
317,0.5232,0.6437
318,0.5191,0.6429
319,0.5275,0.6428
320,0.5252,0.6432
321,0.5299,0.6432
322,0.5299,0.6430
323,0.5253,0.6429
324,0.5281,0.6426
325,0.5245,0.6431
326,0.5272,0.6431
327,0.5261,0.6431
328,0.5275,0.6427
329,0.5243,0.6432
330,0.5303,0.6436
331,0.5285,0.6432
332,0.5244,0.6425
333,0.5279,0.6433
334,0.5293,0.6434
335,0.5309,0.6436
336,0.5263,0.6427
337,0.5252,0.6425
338,0.5246,0.6428
339,0.5250,0.6431
340,0.5221,0.6433
341,0.5245,0.6436
342,0.5217,0.6434
343,0.5265,0.6426
344,0.5283,0.6432
345,0.5308,0.6435
346,0.5290,0.6429
347,0.5277,0.6428
348,0.5241,0.6429
349,0.5280,0.6431
350,0.5238,0.6432
351,0.5325,0.6429
352,0.5310,0.6433
353,0.5305,0.6434
354,0.5250,0.6436
355,0.5220,0.6431
356,0.5275,0.6428
357,0.5185,0.6430
358,0.5259,0.6426
359,0.5313,0.6433
360,0.5241,0.6432
361,0.5230,0.6425
362,0.5285,0.6431
363,0.5304,0.6423
364,0.5257,0.6417
365,0.5217,0.6424
366,0.5260,0.6430
367,0.5314,0.6423
368,0.5259,0.6416
369,0.5238,0.6412
370,0.5230,0.6417
371,0.5266,0.6420
372,0.5281,0.6420
373,0.5286,0.6423
374,0.5292,0.6431
375,0.5325,0.6429
376,0.5258,0.6428
377,0.5305,0.6427
378,0.5258,0.6424
379,0.5242,0.6433
380,0.5295,0.6429
381,0.5310,0.6422
382,0.5235,0.6421
383,0.5292,0.6426
384,0.5284,0.6426
385,0.5265,0.6427
386,0.5296,0.6425
387,0.5264,0.6428
388,0.5279,0.6424
389,0.5285,0.6430
390,0.5226,0.6434
391,0.5249,0.6432
392,0.5253,0.6429
393,0.5252,0.6431
394,0.5285,0.6432
395,0.5278,0.6432
396,0.5297,0.6429
397,0.5246,0.6432
398,0.5244,0.6427
399,0.5288,0.6428
400,0.5255,0.6424
401,0.5288,0.6423
402,0.5272,0.6423
403,0.5275,0.6417
404,0.5251,0.6415
405,0.5263,0.6420
406,0.5277,0.6422
407,0.5274,0.6425
408,0.5297,0.6420
409,0.5225,0.6421
410,0.5196,0.6427
411,0.5255,0.6429
412,0.5258,0.6439
413,0.5270,0.6427
414,0.5282,0.6421
415,0.5297,0.6423
416,0.5230,0.6422
417,0.5215,0.6421
418,0.5234,0.6434
419,0.5243,0.6439
420,0.5315,0.6434
421,0.5286,0.6427
422,0.5240,0.6420
423,0.5237,0.6422
424,0.5232,0.6424
425,0.5214,0.6427
426,0.5308,0.6424
427,0.5236,0.6413
428,0.5258,0.6413
429,0.5248,0.6422
430,0.5277,0.6437
431,0.5302,0.6433
432,0.5273,0.6429
433,0.5245,0.6435
434,0.5243,0.6432
435,0.5285,0.6424
436,0.5261,0.6422
437,0.5269,0.6431
438,0.5262,0.6431
439,0.5283,0.6434
440,0.5274,0.6427
441,0.5279,0.6435
442,0.5292,0.6442
443,0.5272,0.6441
444,0.5259,0.6437
445,0.5248,0.6436
446,0.5271,0.6442
447,0.5251,0.6448
448,0.5227,0.6439
449,0.5254,0.6432
450,0.5262,0.6428
451,0.5245,0.6429
452,0.5222,0.6424
453,0.5265,0.6433
454,0.5270,0.6437
455,0.5275,0.6429
456,0.5241,0.6426
457,0.5241,0.6430
458,0.5273,0.6423
459,0.5290,0.6430
460,0.5258,0.6429
461,0.5263,0.6434
462,0.5217,0.6429
463,0.5274,0.6429
464,0.5237,0.6421
465,0.5284,0.6428
466,0.5254,0.6429
