epoch,train_loss,valid_loss
99,0.0682,0.0775
100,0.0649,0.0772
101,0.0678,0.0766
102,0.0663,0.0739
103,0.0645,0.0757
104,0.0648,0.0740
105,0.0673,0.0749
106,0.0637,0.0729
107,0.0686,0.0759
108,0.0655,0.0790
109,0.0642,0.0753
110,0.0667,0.0721
111,0.0638,0.0742
112,0.0619,0.0708
113,0.0643,0.0768
114,0.0641,0.0717
115,0.0610,0.0731
116,0.0611,0.0781
117,0.0631,0.0713
118,0.0615,0.0696
119,0.0622,0.0715
120,0.0621,0.0734
121,0.0643,0.0733
122,0.0622,0.0705
123,0.0611,0.0703
124,0.0621,0.0684
125,0.0615,0.0688
126,0.0595,0.0676
127,0.0589,0.0767
128,0.0659,0.0722
129,0.0612,0.0693
130,0.0627,0.0688
131,0.0623,0.0666
132,0.0603,0.0699
133,0.0599,0.0733
134,0.0597,0.0665
135,0.0605,0.0769
136,0.0601,0.0697
137,0.0607,0.0705
138,0.0608,0.0661
139,0.0600,0.0678
140,0.0583,0.0673
141,0.0618,0.0675
142,0.0582,0.0664
143,0.0579,0.0641
144,0.0609,0.0641
145,0.0602,0.0660
146,0.0583,0.0676
147,0.0602,0.0693
148,0.0604,0.0639
149,0.0596,0.0648
150,0.0576,0.0657
151,0.0586,0.0653
152,0.0572,0.0660
153,0.0569,0.0649
154,0.0579,0.0651
155,0.0595,0.0740
156,0.0598,0.0649
157,0.0580,0.0638
158,0.0552,0.0634
159,0.0584,0.0662
160,0.0582,0.0632
161,0.0560,0.0630
162,0.0548,0.0635
163,0.0571,0.0646
164,0.0563,0.0653
165,0.0565,0.0630
166,0.0547,0.0633
167,0.0568,0.0618
168,0.0554,0.0628
169,0.0560,0.0633
170,0.0537,0.0628
171,0.0549,0.0636
172,0.0560,0.0641
173,0.0543,0.0604
174,0.0526,0.0604
175,0.0533,0.0613
176,0.0544,0.0619
177,0.0531,0.0595
178,0.0517,0.0598
179,0.0539,0.0606
180,0.0537,0.0626
181,0.0556,0.0626
182,0.0535,0.0628
183,0.0554,0.0648
184,0.0532,0.0605
185,0.0534,0.0607
186,0.0519,0.0595
187,0.0536,0.0598
188,0.0516,0.0592
189,0.0526,0.0591
190,0.0516,0.0588
191,0.0544,0.0621
192,0.0553,0.0601
193,0.0520,0.0584
194,0.0529,0.0601
195,0.0531,0.0613
196,0.0516,0.0579
197,0.0512,0.0580
198,0.0501,0.0564
199,0.0543,0.0590
200,0.0502,0.0569
201,0.0535,0.0591
202,0.0516,0.0567
203,0.0529,0.0585
204,0.0520,0.0590
205,0.0518,0.0650
206,0.0515,0.0596
207,0.0516,0.0575
208,0.0533,0.0566
209,0.0510,0.0569
210,0.0511,0.0563
211,0.0528,0.0581
212,0.0504,0.0564
213,0.0520,0.0562
214,0.0510,0.0569
215,0.0515,0.0568
216,0.0517,0.0620
217,0.0486,0.0545
218,0.0503,0.0556
219,0.0500,0.0562
220,0.0507,0.0561
292,0.0445,0.0509
293,0.0466,0.0520
294,0.0440,0.0501
295,0.0445,0.0507
296,0.0441,0.0488
297,0.0448,0.0497
298,0.0455,0.0495
299,0.0438,0.0513
300,0.0443,0.0496
301,0.0452,0.0535
302,0.0462,0.0501
303,0.0455,0.0514
304,0.0450,0.0499
305,0.0455,0.0492
306,0.0475,0.0517
307,0.0442,0.0500
308,0.0434,0.0496
309,0.0458,0.0500
310,0.0434,0.0498
311,0.0449,0.0504
312,0.0430,0.0497
313,0.0438,0.0487
314,0.0425,0.0512
315,0.0434,0.0518
316,0.0428,0.0479
317,0.0437,0.0508
318,0.0449,0.0496
319,0.0449,0.0484
320,0.0448,0.0496
321,0.0439,0.0563
322,0.0448,0.0491
323,0.0430,0.0494
324,0.0448,0.0481
325,0.0441,0.0495
326,0.0431,0.0478
327,0.0450,0.0592
328,0.0448,0.0475
329,0.0447,0.0485
330,0.0425,0.0473
331,0.0432,0.0476
332,0.0440,0.0472
333,0.0434,0.0479
334,0.0433,0.0506
335,0.0461,0.0499
336,0.0444,0.0512
337,0.0434,0.0501
338,0.0444,0.0477
339,0.0451,0.0478
340,0.0424,0.0477
341,0.0454,0.0491
342,0.0450,0.0487
343,0.0436,0.0472
344,0.0448,0.0477
345,0.0418,0.0459
346,0.0435,0.0461
347,0.0430,0.0480
348,0.0424,0.0469
349,0.0425,0.0455
350,0.0426,0.0468
351,0.0409,0.0459
352,0.0409,0.0459
353,0.0429,0.0471
354,0.0418,0.0484
355,0.0435,0.0495
356,0.0427,0.0476
357,0.0423,0.0463
358,0.0444,0.0481
359,0.0425,0.0467
360,0.0413,0.0457
361,0.0421,0.0468
362,0.0432,0.0460
363,0.0418,0.0464
364,0.0411,0.0471
365,0.0420,0.0478
366,0.0435,0.0479
367,0.0416,0.0455
368,0.0429,0.0462
369,0.0407,0.0467
370,0.0421,0.0466
371,0.0421,0.0461
372,0.0428,0.0469
373,0.0421,0.0466
374,0.0405,0.0457
375,0.0420,0.0471
376,0.0410,0.0446
377,0.0420,0.0454
378,0.0410,0.0457
379,0.0424,0.0458
380,0.0418,0.0473
381,0.0390,0.0442
382,0.0414,0.0459
383,0.0426,0.0470
384,0.0409,0.0457
385,0.0405,0.0464
386,0.0415,0.0459
387,0.0391,0.0453
388,0.0420,0.0473
389,0.0418,0.0456
390,0.0410,0.0449
391,0.0408,0.0445
392,0.0404,0.0449
393,0.0436,0.0456
394,0.0414,0.0456
395,0.0410,0.0468
396,0.0404,0.0454
397,0.0418,0.0477
398,0.0414,0.0471
399,0.0400,0.0469
400,0.0402,0.0462
401,0.0409,0.0458
402,0.0406,0.0458
403,0.0398,0.0465
404,0.0406,0.0442
405,0.0415,0.0439
406,0.0432,0.0463
407,0.0405,0.0473
408,0.0397,0.0450
409,0.0416,0.0450
410,0.0408,0.0439
411,0.0410,0.0443
412,0.0400,0.0437
413,0.0400,0.0459
414,0.0394,0.0432
415,0.0422,0.0438
416,0.0390,0.0445
417,0.0407,0.0439
418,0.0427,0.0437
419,0.0397,0.0471
420,0.0409,0.0443
421,0.0396,0.0458
422,0.0397,0.0437
423,0.0394,0.0446
424,0.0393,0.0434
425,0.0387,0.0432
426,0.0392,0.0425
427,0.0415,0.0461
428,0.0398,0.0429
429,0.0398,0.0434
430,0.0400,0.0432
431,0.0394,0.0440
432,0.0407,0.0434
433,0.0378,0.0445
434,0.0397,0.0437
435,0.0400,0.0436
436,0.0394,0.0433
437,0.0381,0.0444
438,0.0403,0.0449
439,0.0403,0.0475
440,0.0394,0.0435
441,0.0379,0.0430
442,0.0399,0.0421
443,0.0390,0.0444
444,0.0394,0.0438
445,0.0391,0.0448
446,0.0379,0.0437
447,0.0380,0.0462
448,0.0392,0.0447
449,0.0378,0.0448
450,0.0392,0.0450
451,0.0383,0.0449
452,0.0393,0.0481
453,0.0397,0.0445
454,0.0401,0.0428
455,0.0375,0.0431
456,0.0386,0.0424
457,0.0375,0.0439
458,0.0392,0.0457
459,0.0392,0.0433
460,0.0389,0.0431
461,0.0402,0.0427
462,0.0382,0.0429
463,0.0374,0.0409
464,0.0395,0.0430
465,0.0397,0.0443
466,0.0379,0.0415
467,0.0396,0.0425
468,0.0386,0.0424
469,0.0390,0.0430
470,0.0390,0.0442
471,0.0384,0.0426
472,0.0383,0.0427
473,0.0392,0.0422
474,0.0385,0.0413
475,0.0380,0.0420
476,0.0374,0.0418
477,0.0400,0.0439
478,0.0376,0.0434
479,0.0389,0.0427
480,0.0374,0.0424
481,0.0392,0.0420
482,0.0367,0.0416
483,0.0373,0.0423
484,0.0377,0.0431
485,0.0383,0.0441
486,0.0376,0.0424
487,0.0383,0.0423
488,0.0381,0.0438
489,0.0376,0.0413
490,0.0384,0.0418
491,0.0379,0.0435
492,0.0367,0.0425
493,0.0385,0.0437
494,0.0394,0.0419
495,0.0381,0.0431
496,0.0379,0.0413
497,0.0385,0.0406
498,0.0386,0.0422
499,0.0370,0.0417
500,0.0379,0.0411
501,0.0380,0.0422
502,0.0372,0.0409
503,0.0367,0.0428
504,0.0373,0.0441
505,0.0374,0.0418
506,0.0379,0.0418
507,0.0384,0.0422
508,0.0379,0.0407
509,0.0362,0.0422
510,0.0380,0.0420
511,0.0374,0.0414
512,0.0406,0.0421
513,0.0379,0.0416
514,0.0375,0.0431
515,0.0376,0.0451
516,0.0390,0.0441
517,0.0363,0.0417
518,0.0362,0.0399
519,0.0375,0.0414
520,0.0373,0.0419
521,0.0381,0.0411
522,0.0365,0.0427
523,0.0374,0.0412
524,0.0363,0.0460
525,0.0378,0.0402
526,0.0366,0.0407
527,0.0374,0.0424
528,0.0367,0.0426
529,0.0368,0.0424
530,0.0378,0.0434
531,0.0361,0.0403
532,0.0354,0.0408
533,0.0367,0.0409
534,0.0382,0.0420
535,0.0362,0.0393
536,0.0368,0.0415
537,0.0364,0.0403
538,0.0365,0.0414
539,0.0371,0.0415
540,0.0358,0.0430
541,0.0354,0.0405
542,0.0370,0.0403
543,0.0359,0.0416
544,0.0378,0.0403
