epoch,train_loss,valid_loss
86,0.8871,0.9364
87,0.8954,0.9717
88,0.8786,0.9215
89,0.8844,0.9232
90,0.8885,0.9539
91,0.8772,0.9365
92,0.8821,0.9649
93,0.8778,0.9274
94,0.8816,0.9706
95,0.8932,0.9575
96,0.8820,0.9475
97,0.8828,0.9858
98,0.8898,0.9786
99,0.8834,0.9616
100,0.8824,0.9590
101,0.8843,0.9383
102,0.8846,1.1200
103,0.8779,0.9416
104,0.8774,0.9501
105,0.8857,0.9840
106,0.8823,0.9295
107,0.8827,1.0097
108,0.8912,0.9491
109,0.8762,0.9456
110,0.8874,0.9558
111,0.8827,0.9318
112,0.8871,0.9283
113,0.8830,0.9133
114,0.8886,0.9161
115,0.8742,0.9259
116,0.8747,0.9362
117,0.8839,0.9770
118,0.8801,0.9416
119,0.8838,0.9824
120,0.8801,0.9312
121,0.8821,0.9268
122,0.8751,0.9377
123,0.8858,1.0018
124,0.8837,0.9317
125,0.8809,0.9745
126,0.8758,0.9345
127,0.8695,0.9415
128,0.8832,0.9545
129,0.8819,0.9701
130,0.8875,0.9913
131,0.8834,0.9801
132,0.8843,0.9853
133,0.8843,0.9196
134,0.8741,0.9419
135,0.8857,0.9235
136,0.8753,0.9288
137,0.8849,0.9222
138,0.8715,0.9138
139,0.8864,0.9310
140,0.8710,0.9412
141,0.8716,0.9275
142,0.8748,0.9372
143,0.8842,0.9086
144,0.8704,0.9282
145,0.8762,0.9107
146,0.8745,0.9298
147,0.8787,0.9132
148,0.8741,0.9288
149,0.8747,0.9193
150,0.8723,0.9447
151,0.8813,0.9224
152,0.8796,0.9336
153,0.8777,0.9209
154,0.8715,0.9270
155,0.8756,0.9244
156,0.8781,0.9176
157,0.8656,0.9112
158,0.8702,0.9428
159,0.8870,0.9166
160,0.8724,0.9457
161,0.8728,0.9363
162,0.8742,0.9671
163,0.8708,0.9205
164,0.8671,0.9268
165,0.8754,0.9661
166,0.8678,0.9264
167,0.8727,0.9459
168,0.8637,0.9062
169,0.8688,0.9186
170,0.8695,0.9116
171,0.8739,0.9194
172,0.8787,0.9317
173,0.8683,0.9097
174,0.8772,0.9156
175,0.8756,0.9369
176,0.8744,0.9244
177,0.8841,0.9520
178,0.8753,0.9383
179,0.8705,0.9054
180,0.8749,0.9387
181,0.8771,0.9129
182,0.8714,0.9216
183,0.8711,0.9234
184,0.8639,0.9341
185,0.8721,0.9785
186,0.8743,0.9500
187,0.8761,0.9487
188,0.8753,0.9491
189,0.8720,0.9289
190,0.8722,0.9210
191,0.8785,0.9371
192,0.8825,0.9255
192,0.8707,0.9424
193,0.8728,0.9419
194,0.8664,0.9418
195,0.8805,0.9291
196,0.8643,0.9154
197,0.8802,0.9301
198,0.8839,0.9435
199,0.8755,0.9180
200,0.8745,0.9355
201,0.8678,0.9264
202,0.8747,0.9401
203,0.8717,0.9270
204,0.8655,0.9342
205,0.8786,0.9268
206,0.8780,0.9265
207,0.8744,0.9275
208,0.8865,0.9436
209,0.8633,0.9795
210,0.8794,0.9277
211,0.8761,0.9725
212,0.8901,0.9393
213,0.8696,0.9486
214,0.8632,0.9305
215,0.8733,0.9359
216,0.8660,0.9454
217,0.8677,0.9525
218,0.8767,0.9235
219,0.8724,0.9428
220,0.8735,0.9198
221,0.8692,0.9235
222,0.8637,0.9453
223,0.8730,0.9287
224,0.8693,0.9532
225,0.8703,0.9415
226,0.8662,0.9236
227,0.8760,0.9459
228,0.8775,0.9838
229,0.8776,0.9182
230,0.8704,0.9295
231,0.8766,0.9400
232,0.8769,0.9599
233,0.8743,0.9676
234,0.8793,0.9471
235,0.8748,0.9473
236,0.8773,0.9861
237,0.8712,0.9759
238,0.8719,0.9503
239,0.8616,0.9384
240,0.8796,0.9806
241,0.8651,0.9728
242,0.8765,0.9503
243,0.8899,0.9461
244,0.8659,0.9412
245,0.8808,0.9386
246,0.8801,0.9211
247,0.8658,0.9384
248,0.8864,0.9211
249,0.8627,0.9436
250,0.8789,0.9320
251,0.8710,0.9770
252,0.8769,0.9366
253,0.8669,0.9628
254,0.8754,0.9337
255,0.8657,0.9296
256,0.8661,0.9191
257,0.8728,0.9440
258,0.8668,0.9375
259,0.8744,0.9471
260,0.8682,0.9293
261,0.8756,0.9266
262,0.8708,0.9504
263,0.8729,0.9649
264,0.8713,0.9534
265,0.8857,0.9635
266,0.8709,0.9695
267,0.8647,0.9382
268,0.8700,0.9576
269,0.8800,0.9379
270,0.8857,0.9319
271,0.8679,0.9440
272,0.8758,0.9655
273,0.8654,1.0277
274,0.8768,0.9530
275,0.8645,0.9769
276,0.8690,0.9661
277,0.8695,0.9917
278,0.8827,0.9672
279,0.8720,0.9389
280,0.8705,0.9562
281,0.8674,0.9415
282,0.8818,0.9311
283,0.8816,0.9614
284,0.8781,0.9312
285,0.8719,0.9215
286,0.8739,0.9286
287,0.8749,0.9126
288,0.8798,0.9916
289,0.8879,0.9298
290,0.8662,0.9404
291,0.8725,0.9351
292,0.8744,0.9287
293,0.8691,0.9183
294,0.8808,0.9253
295,0.8674,0.9439
296,0.8727,0.9307
297,0.8682,0.9423
298,0.8709,0.9594
299,0.8716,0.9667
300,0.8575,0.9326
301,0.8776,0.9518
302,0.8651,0.9188
303,0.8773,0.9139
304,0.8699,0.9227
305,0.8755,0.9211
306,0.8734,0.9200
307,0.8725,0.9268
308,0.8813,0.9363
309,0.8641,0.9163
310,0.8732,0.9195
311,0.8686,0.9291
312,0.8642,0.9255
313,0.8562,0.9193
314,0.8644,0.9512
315,0.8737,0.9554
316,0.8695,0.9380
317,0.8880,0.9433
318,0.8872,0.9255
319,0.8753,0.9112
